"schema","object_type","object_name","grantee","privilege_type","is_grantable","source_migration_if_known","owner","classification","expected","difference"
"public","DEFAULT_TABLE","*future* (schema addition)","authenticated","UPDATE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","postgres","DELETE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","postgres","DELETE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","postgres","INSERT","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","postgres","INSERT","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","postgres","MAINTAIN","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","postgres","MAINTAIN","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","postgres","REFERENCES","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","postgres","REFERENCES","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","postgres","SELECT","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","postgres","SELECT","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","postgres","TRIGGER","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","postgres","TRIGGER","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","postgres","TRUNCATE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","postgres","TRUNCATE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","postgres","UPDATE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","postgres","UPDATE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","service_role","DELETE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","service_role","DELETE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","service_role","INSERT","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","service_role","INSERT","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","service_role","MAINTAIN","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","service_role","MAINTAIN","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","service_role","REFERENCES","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","service_role","REFERENCES","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","service_role","SELECT","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","service_role","SELECT","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","service_role","TRIGGER","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","service_role","TRIGGER","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","service_role","TRUNCATE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","service_role","TRUNCATE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","service_role","UPDATE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","DEFAULT_TABLE","*future* (schema addition)","service_role","UPDATE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","accept_invite(uuid)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","accept_invite(uuid)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","activate_billable_store_if_capacity(uuid,uuid)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","activate_billable_store_if_capacity(uuid,uuid)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","aggregate_mfa_stats(uuid,timestamp with time zone,timestamp with time zone)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","aggregate_mfa_stats(uuid,timestamp with time zone,timestamp with time zone)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","analyze_patient_segments(uuid)","PUBLIC","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","analyze_patient_segments(uuid)","anon","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","analyze_patient_segments(uuid)","authenticated","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","analyze_patient_segments(uuid)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","analyze_patient_segments(uuid)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","analyze_staff_efficiency(uuid,integer)","PUBLIC","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","analyze_staff_efficiency(uuid,integer)","anon","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","analyze_staff_efficiency(uuid,integer)","authenticated","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","analyze_staff_efficiency(uuid,integer)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","analyze_staff_efficiency(uuid,integer)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","belongs_to_clinic(uuid)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","belongs_to_clinic(uuid)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","calculate_churn_risk_score(uuid)","PUBLIC","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","calculate_churn_risk_score(uuid)","anon","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","calculate_churn_risk_score(uuid)","authenticated","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","calculate_churn_risk_score(uuid)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","calculate_churn_risk_score(uuid)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","calculate_patient_ltv(uuid)","PUBLIC","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","calculate_patient_ltv(uuid)","anon","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","calculate_patient_ltv(uuid)","authenticated","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","calculate_patient_ltv(uuid)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","calculate_patient_ltv(uuid)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","can_access_clinic(uuid)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","can_access_clinic(uuid)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","cash_dist(money,money)","PUBLIC","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","cash_dist(money,money)","anon","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","cash_dist(money,money)","authenticated","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","cash_dist(money,money)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","cash_dist(money,money)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","cash_dist(money,money)","supabase_admin","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","check_reservation_conflict(uuid,timestamp with time zone,timestamp with time zone,uuid)","PUBLIC","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","check_reservation_conflict(uuid,timestamp with time zone,timestamp with time zone,uuid)","anon","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","check_reservation_conflict(uuid,timestamp with time zone,timestamp with time zone,uuid)","authenticated","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","check_reservation_conflict(uuid,timestamp with time zone,timestamp with time zone,uuid)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","check_reservation_conflict(uuid,timestamp with time zone,timestamp with time zone,uuid)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","confirm_daily_report_item_pricing(uuid,uuid,integer,numeric,boolean,text,uuid)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","confirm_daily_report_item_pricing(uuid,uuid,integer,numeric,boolean,text,uuid)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","convert_shift_requests(uuid,uuid,uuid[],text,uuid,text)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","convert_shift_requests(uuid,uuid,uuid[],text,uuid,text)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","create_clinic_with_admin(text,text,text,date,uuid)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","create_clinic_with_admin(text,text,text,date,uuid)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","custom_access_token_hook(jsonb)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","custom_access_token_hook(jsonb)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","custom_access_token_hook(jsonb)","supabase_auth_admin","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","date_dist(date,date)","PUBLIC","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","date_dist(date,date)","anon","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","date_dist(date,date)","authenticated","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","date_dist(date,date)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","date_dist(date,date)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","date_dist(date,date)","supabase_admin","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","decrypt_mfa_secret(text)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","decrypt_mfa_secret(text)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","decrypt_patient_data(text)","PUBLIC","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","decrypt_patient_data(text)","anon","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","decrypt_patient_data(text)","authenticated","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","decrypt_patient_data(text)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","decrypt_patient_data(text)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","encrypt_mfa_secret(text)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","encrypt_mfa_secret(text)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","encrypt_patient_data(text)","PUBLIC","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","encrypt_patient_data(text)","anon","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","encrypt_patient_data(text)","authenticated","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","encrypt_patient_data(text)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","encrypt_patient_data(text)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","postgres","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","float4_dist(real,real)","PUBLIC","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","float4_dist(real,real)","anon","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","float4_dist(real,real)","authenticated","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","float4_dist(real,real)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","float4_dist(real,real)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","float4_dist(real,real)","supabase_admin","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","float8_dist(double precision,double precision)","PUBLIC","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","float8_dist(double precision,double precision)","anon","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","float8_dist(double precision,double precision)","authenticated","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","float8_dist(double precision,double precision)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","float8_dist(double precision,double precision)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","float8_dist(double precision,double precision)","supabase_admin","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","gbt_bit_compress(internal)","PUBLIC","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","gbt_bit_compress(internal)","anon","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","gbt_bit_compress(internal)","authenticated","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","gbt_bit_compress(internal)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","gbt_bit_compress(internal)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","gbt_bit_compress(internal)","supabase_admin","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","gbt_bit_consistent(internal,bit,smallint,oid,internal)","PUBLIC","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","gbt_bit_consistent(internal,bit,smallint,oid,internal)","anon","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","gbt_bit_consistent(internal,bit,smallint,oid,internal)","authenticated","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","gbt_bit_consistent(internal,bit,smallint,oid,internal)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","gbt_bit_consistent(internal,bit,smallint,oid,internal)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","gbt_bit_consistent(internal,bit,smallint,oid,internal)","supabase_admin","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","gbt_bit_penalty(internal,internal,internal)","PUBLIC","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","gbt_bit_penalty(internal,internal,internal)","anon","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","gbt_bit_penalty(internal,internal,internal)","authenticated","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","gbt_bit_penalty(internal,internal,internal)","postgres","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","gbt_bit_penalty(internal,internal,internal)","service_role","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","gbt_bit_penalty(internal,internal,internal)","supabase_admin","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","FUNCTION","gbt_bit_picksplit(internal,internal)","PUBLIC","EXECUTE","NO","UNKNOWN_NOT_IN_PG_CATALOG","supabase_admin","UNCLASSIFIED","UNDECIDED","UNKNOWN"
